Wavelength,AREF_Mean,AREF_1,AREF_2,AREF_3,AREF_4,AREF_5,AREF_6,AREF_7,AREF_8,AREF_9,AREF_10,AREF_11,AREF_12,AREF_13,AREF_14,AREF_15,AREF_16,AREF_17,AREF_18,AREF_19,AREF_20,AREF_21,AREF_22,AREF_23,AREF_24,RREF_Mean,RREF_1,RREF_2,RREF_3,RREF_4,RREF_5,RREF_6,RREF_7,RREF_8,RREF_9,RREF_10,RREF_11,RREF_12,RREF_13,RREF_14,RREF_15,RREF_16,RREF_17
1.079,0.22357881862499995,0.091565922,0.13153242,0.15931751,0.3725017,0.27998525,0.17328541,0.43619812,0.39152652,0.051038381,0.055599544,0.57697749,0.40959412,0.16468285,0.15853195,0.18571772,0.1477412,0.17406538,0.18869039,0.20761353,0.12748578,0.20353344,0.19085023,0.10226522,0.38559157,,,,,,,,,,,,,,,,,,
1.08,0.22383521245833335,0.091776341,0.13171403,0.15954673,0.37308216,0.28026727,0.17378673,0.43666691,0.39187637,0.051017106,0.055544652,0.57723022,0.41000855,0.1648882,0.15875898,0.18601388,0.14785333,0.17433418,0.1889379,0.20758094,0.12742203,0.20400211,0.19112346,0.1025802,0.38603282,,,,,,,,,,,,,,,,,,
1.081,0.22406635608333328,0.091980703,0.13190001,0.1597475,0.37372485,0.28056201,0.1742665,0.43716687,0.39219198,0.050910518,0.055503275,0.57738978,0.41033587,0.1650227,0.15901844,0.18619882,0.14796874,0.17453161,0.18913674,0.20753519,0.12738715,0.20443988,0.19133061,0.10287096,0.38647184,,,,,,,,,,,,,,,,,,
1.082,0.2243047522916666,0.092178926,0.13209963,0.1599292,0.37441292,0.28086922,0.1747151,0.43772027,0.39256909,0.050895765,0.055481914,0.57764322,0.41066906,0.16521813,0.15931822,0.18637052,0.14809398,0.17465059,0.18927816,0.20747924,0.12737884,0.20483059,0.19146167,0.10313504,0.38691476,,,,,,,,,,,,,,,,,,
1.0829999,0.22455121791666666,0.092372626,0.13232164,0.16010529,0.37512618,0.28118837,0.1751266,0.43834367,0.39299113,0.050932158,0.055485986,0.57801425,0.41103384,0.16542888,0.15966526,0.18655895,0.14823483,0.17469767,0.18936428,0.20741685,0.12739481,0.20516562,0.19151706,0.10337517,0.38736811,,,,,,,,,,,,,,,,,,
1.084,0.22481131483333341,0.092565097,0.13257316,0.16029014,0.37584421,0.28151903,0.1755009,0.43904576,0.3934769,0.050971419,0.05551976,0.57849669,0.41140747,0.16573583,0.16006434,0.18678868,0.14839458,0.17469218,0.18940832,0.20735358,0.1274353,0.20544381,0.19150658,0.10359969,0.38783813,,,,,,,,,,,,,,,,,,
1.085,0.22510292716666666,0.09276063,0.13285825,0.1604958,0.37654787,0.28186059,0.17584412,0.43982524,0.39403686,0.051082142,0.05558623,0.57906145,0.41184989,0.16625135,0.16051629,0.18715528,0.14857291,0.17466304,0.18943238,0.20729747,0.12750506,0.20566951,0.19144675,0.10382172,0.38832942,,,,,,,,,,,,,,,,,,
1.086,0.2254243440416667,0.092963845,0.13317762,0.16072957,0.37722123,0.28221244,0.17616801,0.44067082,0.39469713,0.051242553,0.055686839,0.57956976,0.41242883,0.16687028,0.16101703,0.1876719,0.14876541,0.17464395,0.18946411,0.20725909,0.12761399,0.20585041,0.19135754,0.10405744,0.38884446,,,,,,,,,,,,,,,,,,
1.087,0.2257525002083333,0.093178943,0.13352872,0.16099322,0.37785247,0.28257415,0.1764881,0.4415628,0.39538464,0.051395033,0.055821259,0.57995433,0.41303596,0.16741468,0.16155711,0.1881666,0.1489643,0.17466761,0.18953203,0.20725068,0.12777609,0.20599508,0.19125888,0.10432374,0.38938358,,,,,,,,,,,,,,,,,,
1.0880001,0.22609427804166668,0.093408763,0.13390616,0.16128324,0.37843379,0.28294522,0.17682071,0.44247487,0.39601439,0.051603049,0.055987071,0.58034402,0.41359326,0.16793631,0.16212186,0.18865976,0.14915916,0.1747604,0.1896608,0.207285,0.12800671,0.20611052,0.1911678,0.1046352,0.38994461,,,,,,,,,,,,,,,,,,
1.089,0.2264263913333334,0.0936542,0.13430291,0.16159286,0.37896135,0.28332517,0.17718002,0.44337782,0.39657027,0.051705901,0.056179721,0.58068848,0.41399717,0.1683028,0.16269283,0.18904363,0.14933857,0.17493801,0.18986705,0.20737346,0.1283187,0.20620064,0.19109669,0.1050015,0.39052364,,,,,,,,,,,,,,,,,,
1.09,0.22676037820833336,0.093913883,0.13471168,0.16191456,0.37943512,0.28371367,0.17757578,0.44424331,0.39719722,0.051698234,0.05639274,0.58098304,0.41441026,0.16858137,0.16325033,0.1892736,0.14949155,0.17520343,0.19015674,0.20752433,0.12871841,0.2062657,0.19105262,0.10542572,0.39111578,,,,,,,,,,,,,,,,,,
1.091,0.227125191875,0.094184034,0.13512567,0.16224246,0.3798582,0.28411028,0.17801157,0.44504663,0.39787862,0.051694721,0.05661808,0.58135432,0.41497257,0.16898632,0.16377573,0.18956284,0.14960858,0.17554708,0.19052422,0.20774129,0.12920173,0.20630279,0.1910383,0.10590328,0.39171529,,,,,,,,,,,,,,,,,,
1.092,0.227475155,0.094459072,0.13553984,0.1625745,0.38023683,0.2845147,0.17848511,0.44577003,0.39840913,0.051621269,0.056846999,0.58165938,0.4154166,0.16933951,0.16425504,0.18981414,0.14968275,0.17594953,0.19095364,0.20802251,0.12975243,0.20630728,0.19105378,0.1064228,0.39231685,,,,,,,,,,,,,,,,,,
1.0930001,0.22783617179166663,0.09473224,0.13595101,0.16291307,0.38057983,0.28492653,0.17898913,0.44640359,0.39889368,0.05169465,0.057070833,0.5820595,0.41580945,0.16974868,0.16468085,0.19013891,0.14971013,0.17638539,0.19142172,0.20836045,0.13034178,0.20627487,0.19109876,0.10696761,0.39291546,,,,,,,,,,,,,,,,,,
1.094,0.22822590629166664,0.09499681,0.1363579,0.16326466,0.38089794,0.28534517,0.1795135,0.446946,0.39951727,0.051878784,0.057281967,0.58268982,0.41634014,0.17023261,0.16505392,0.19060726,0.14969011,0.17682829,0.19190177,0.20874268,0.13093095,0.20620383,0.19117451,0.10751847,0.39350739,,,,,,,,,,,,,,,,,,
1.095,0.2286130317916667,0.095247433,0.1367608,0.1636385,0.38120297,0.28577009,0.18004791,0.44740376,0.40027219,0.051995352,0.057474758,0.58337086,0.41699305,0.17067291,0.16538323,0.1910705,0.14962555,0.1772557,0.19236839,0.20915358,0.1314757,0.20609681,0.19128518,0.10805689,0.39409065,,,,,,,,,,,,,,,,,,
1.096,0.2289795933333334,0.095481113,0.13716052,0.16404383,0.38150603,0.28620034,0.18058369,0.44778928,0.40101472,0.052092846,0.057645861,0.58387941,0.41763195,0.17115676,0.16568409,0.19152363,0.14952287,0.17765203,0.19280082,0.20957613,0.13193193,0.20596197,0.1914379,0.10856749,0.39466503,,,,,,,,,,,,,,,,,,
1.097,0.2293080469166667,0.095698282,0.13755803,0.16448766,0.38181627,0.28663513,0.18111575,0.44811907,0.40160373,0.052132607,0.057794597,0.58417702,0.41817337,0.17160164,0.16597556,0.19193016,0.14939193,0.17801085,0.19318606,0.20999455,0.13226253,0.20581295,0.19164181,0.10904068,0.39523289,,,,,,,,,,,,,,,,,,
1.098,0.22961813458333338,0.09590292,0.1379534,0.16497236,0.38213894,0.28707322,0.18164302,0.44841135,0.40214291,0.052129962,0.057922568,0.58451974,0.41869879,0.17196621,0.16627681,0.19229798,0.14924578,0.17833473,0.19351961,0.21039608,0.13244295,0.20566797,0.19190614,0.10947326,0.39579853,,,,,,,,,,,,,,,,,,
1.099,0.22993466233333337,0.09610229,0.13834587,0.16549449,0.3824749,0.28751358,0.18216845,0.4486846,0.40282989,0.052157111,0.058033165,0.58498466,0.41925347,0.17235591,0.16660391,0.19262961,0.14910005,0.17863397,0.19380498,0.21077275,0.13246565,0.20554793,0.19223793,0.10986838,0.39636835,,,,,,,,,,,,,,,,,,
1.1,0.23025077900000002,0.096305951,0.13873397,0.16604508,0.38282067,0.28795537,0.18269822,0.4489567,0.40359151,0.05220395,0.058130775,0.58541834,0.41979536,0.17276396,0.16696744,0.19292159,0.14897165,0.17892434,0.19405174,0.21112221,0.13234153,0.20547377,0.19264011,0.1102343,0.39695016,,,,,,,,,,,,,,,,,,
1.101,0.2305725863333333,0.096523978,0.13911591,0.16661072,0.38316938,0.28839794,0.18323998,0.44924432,0.40428621,0.052292183,0.058219831,0.5858286,0.42040911,0.17313604,0.16737117,0.19326995,0.14887726,0.17922395,0.19427231,0.2114473,0.1320989,0.20546381,0.19310986,0.11058173,0.39755163,,,,,,,,,,,,,,,,,,
1.102,0.23092505829166668,0.096765347,0.13949077,0.16717637,0.38351324,0.28884125,0.18380189,0.44956344,0.40494427,0.052481562,0.05830412,0.58632779,0.42113814,0.17359357,0.16781282,0.19378018,0.1488314,0.17955083,0.19447887,0.21175525,0.13177928,0.20553127,0.19363838,0.11092168,0.39817968,,,,,,,,,,,,,,,,,,
1.103,0.23131869041666664,0.097036041,0.1398589,0.16772777,0.38384554,0.28928551,0.18439068,0.4499293,0.40565923,0.052795243,0.058386166,0.5869056,0.42189965,0.17426015,0.16828528,0.19445573,0.14884439,0.17992038,0.19468038,0.2120557,0.13143179,0.20568232,0.19421118,0.11126282,0.39883882,,,,,,,,,,,,,,,,,,
1.104,0.231722895375,0.097337961,0.14022277,0.16825421,0.38416311,0.28973132,0.18501072,0.45035622,0.40637001,0.053093214,0.058467094,0.58746874,0.42258736,0.17490748,0.16877909,0.19512461,0.14892086,0.18034376,0.19488098,0.21235885,0.13110618,0.205915,0.19480941,0.11161016,0.39953038,,,,,,,,,,,,,,,,,,
1.105,0.23212766404166663,0.09766867,0.14058711,0.16875029,0.38446784,0.29017973,0.18566361,0.45085689,0.40710098,0.053367507,0.05854686,0.58790481,0.42313915,0.17547791,0.16928503,0.19573329,0.14905889,0.18082713,0.19507961,0.21267353,0.13084617,0.2062194,0.19541194,0.11196495,0.40025264,,,,,,,,,,,,,,,,,,
1.1059999,0.23252677154166668,0.098021716,0.14095819,0.16921587,0.38476658,0.29063153,0.1863475,0.4514403,0.40780941,0.053521723,0.058624718,0.58826858,0.42360196,0.17596877,0.16979548,0.19618754,0.14924997,0.18137081,0.19527106,0.21300541,0.13068442,0.20657843,0.1959969,0.1123253,0.40100035,,,,,,,,,,,,,,,,,,
1.107,0.2329369624166667,0.09838827,0.14134322,0.16965568,0.38507041,0.29108775,0.18705781,0.45211023,0.40846944,0.053588234,0.058700044,0.58875489,0.42415321,0.17638685,0.17030601,0.19655208,0.14948019,0.18196981,0.19544825,0.21335645,0.13063917,0.20696996,0.19654422,0.11268838,0.40176654,,,,,,,,,,,,,,,,,,
1.108,0.2333674005416667,0.098758645,0.14174876,0.17007715,0.38539267,0.29154888,0.18778731,0.45286286,0.40919885,0.053678337,0.058772981,0.58926719,0.42476508,0.1768264,0.17081496,0.19692807,0.14973193,0.18261372,0.19560471,0.21372464,0.13071334,0.20736891,0.19703692,0.1130522,0.4025431,,,,,,,,,,,,,,,,,,
1.109,0.233780658875,0.099124208,0.14217956,0.17048855,0.38574663,0.29201519,0.18852714,0.45368609,0.40990651,0.053692099,0.058845036,0.58960968,0.4251599,0.17723666,0.171323,0.19723107,0.14998618,0.18328764,0.19573708,0.2141047,0.13089585,0.20775008,0.19746293,0.11341751,0.40332252,,,,,,,,,,,,,,,,,,
1.11,0.23419961862500002,0.099478863,0.14263791,0.17089733,0.38614359,0.29248661,0.18926789,0.4545601,0.41061914,0.053719737,0.058919277,0.58993387,0.42554587,0.17767116,0.17183225,0.19758339,0.15022504,0.1839733,0.1958465,0.21448961,0.13116461,0.20809062,0.19781634,0.11378855,0.40409929,,,,,,,,,,,,,,,,,,
1.1109999,0.23464235204166664,0.099819466,0.14312272,0.1713089,0.38659135,0.29296264,0.19000001,0.45545888,0.41135129,0.05380521,0.059000053,0.59041309,0.4261151,0.1781515,0.17234464,0.19807495,0.15043361,0.18464983,0.19593877,0.21487199,0.13149042,0.20837195,0.19809794,0.11417226,0.40486988,,,,,,,,,,,,,,,,,,
1.112,0.23507838533333333,0.10014606,0.14363024,0.17172693,0.38709399,0.29344273,0.19071527,0.45635432,0.41204235,0.053899992,0.059092436,0.59091759,0.42670006,0.1785803,0.17286158,0.19856079,0.15060176,0.18529603,0.19602345,0.21524611,0.13184173,0.20858149,0.19831571,0.11457685,0.40563348,,,,,,,,,,,,,,,,,,
1.113,0.23551163108333337,0.10046089,0.14415434,0.17215368,0.38765207,0.29392603,0.19140694,0.45721948,0.41275981,0.054049503,0.059201293,0.59141332,0.42729095,0.17905653,0.17338292,0.19902779,0.15072484,0.1858919,0.19611199,0.21560913,0.13218859,0.20871326,0.19848405,0.11500908,0.40639076,,,,,,,,,,,,,,,,,,
1.114,0.2359327507083334,0.10076762,0.14468786,0.17259131,0.38826358,0.29441184,0.1920708,0.45803273,0.41342631,0.054126322,0.059330385,0.59191197,0.42789477,0.17959572,0.17390697,0.19945256,0.15080398,0.18642129,0.1962156,0.21596213,0.13250627,0.2087684,0.19862248,0.11547197,0.40714315,,,,,,,,,,,,,,,,,,
1.115,0.2363316637916667,0.10107039,0.14522389,0.17304298,0.38892525,0.29489964,0.1927058,0.45878047,0.41405126,0.054125682,0.059481669,0.5923537,0.42843878,0.18008885,0.17443085,0.19982487,0.15084581,0.18687452,0.19634369,0.21631053,0.13277787,0.20875479,0.19875339,0.11596347,0.40789178,,,,,,,,,,,,,,,,,,
1.1160001,0.23670454116666673,0.10137299,0.14575644,0.17351283,0.38963291,0.29538906,0.19331385,0.45945749,0.41468859,0.054116622,0.059654746,0.59262925,0.42887053,0.18047465,0.17495042,0.20011838,0.15086144,0.18725014,0.19650282,0.21666333,0.13299532,0.20868641,0.19889893,0.11647575,0.40863609,,,,,,,,,,,,,,,,,,
1.117,0.23706908625000003,0.10167865,0.14628135,0.17400587,0.39038199,0.2958799,0.19390006,0.46006629,0.41532385,0.054129004,0.059846856,0.59286642,0.42927942,0.18082409,0.17546092,0.20039354,0.15086527,0.18755627,0.19669668,0.21703207,0.13315944,0.20858224,0.19907784,0.11699659,0.40937346,,,,,,,,,,,,,,,,,,
1.118,0.23744893066666672,0.10199025,0.1467967,0.17452712,0.39116773,0.29637232,0.19447234,0.46061474,0.41598469,0.054155953,0.060053293,0.59324092,0.42974639,0.18123549,0.17595766,0.20076121,0.1508735,0.18781063,0.19692673,0.21742912,0.13327874,0.20846485,0.19930275,0.11751179,0.41009942,,,,,,,,,,,,,,,,,,
1.119,0.2378531392083333,0.10231002,0.14730224,0.17507991,0.39198405,0.29686627,0.19504008,0.46111259,0.41670185,0.054230381,0.06026781,0.59373796,0.43029678,0.18175198,0.17643607,0.2012396,0.1509022,0.18803829,0.19719274,0.21786527,0.13336715,0.20835871,0.19957793,0.1180077,0.41080776,,,,,,,,,,,,,,,,,,
1.12,0.23828959904166666,0.10264003,0.14779942,0.17566496,0.39282382,0.29736185,0.19561325,0.46156907,0.41748482,0.054472841,0.060483586,0.59425163,0.43097413,0.1824349,0.17689279,0.20181233,0.15096554,0.18826826,0.19749355,0.21834813,0.1334414,0.20828806,0.19989924,0.1184743,0.41149247,,,,,,,,,,,,,,,,,,
1.1210001,0.2387261194166667,0.10298159,0.14829038,0.17627932,0.39367804,0.29785869,0.19620043,0.46199062,0.41824681,0.054773394,0.060693752,0.59464848,0.43161345,0.18311052,0.17732581,0.20232353,0.1510739,0.18852836,0.19782689,0.21887989,0.13351797,0.20827484,0.20025489,0.1189068,0.41214851,,,,,,,,,,,,,,,,,,
1.122,0.23916639158333342,0.10333501,0.1487775,0.17691641,0.39453626,0.29835621,0.19680743,0.46238047,0.41893005,0.055064462,0.060892116,0.59505379,0.43225351,0.18373856,0.17773525,0.20284377,0.15123238,0.18883987,0.19818901,0.21945655,0.13361056,0.2083364,0.200628,0.11930637,0.41277346,,,,,,,,,,,,,,,,,,
1.123,0.23959763554166671,0.10369924,0.14926302,0.17756715,0.39538744,0.29885355,0.19743642,0.4627395,0.41953048,0.055238523,0.06107372,0.59551644,0.43284336,0.18422356,0.17812385,0.20329101,0.15143998,0.1892132,0.19857423,0.22006777,0.13372833,0.20848371,0.20100002,0.11967972,0.41336903,,,,,,,,,,,,,,,,,,
1.124,0.24002146275,0.1040713,0.14974833,0.17822099,0.39622012,0.29934949,0.198085,0.46306777,0.42017707,0.055337787,0.061234999,0.59598792,0.43336615,0.18460174,0.17849669,0.20361757,0.1516895,0.18964496,0.19897451,0.2206973,0.13387501,0.20871988,0.20135367,0.12003689,0.41394046,,,,,,,,,,,,,,,,,,
1.125,0.24046276987499995,0.10444681,0.15023419,0.17886846,0.39702412,0.29984289,0.19874729,0.46336678,0.42088214,0.055458661,0.061374176,0.59648508,0.43394583,0.18508683,0.17886145,0.20403761,0.15196864,0.19011861,0.19938014,0.22132529,0.13404956,0.20903978,0.20167598,0.12038926,0.4144969,,,,,,,,,,,,,,,,,,
1.126,0.24088699770833336,0.10482024,0.15072049,0.17950253,0.39779094,0.30033246,0.19941467,0.46364096,0.42153707,0.055503596,0.061491229,0.59688866,0.43444526,0.18554014,0.17922728,0.20441882,0.1522617,0.1906074,0.19978096,0.22193046,0.13424742,0.2094302,0.20195937,0.12074678,0.41504931,,,,,,,,,,,,,,,,,,
1.127,0.24130824820833338,0.10518622,0.15120645,0.18012026,0.39851448,0.30081719,0.20007789,0.46389878,0.42219675,0.055571273,0.061588004,0.59726787,0.43497777,0.18600036,0.17960398,0.20481585,0.15255216,0.19108015,0.20016831,0.22249331,0.13446258,0.20987134,0.20220198,0.12111606,0.41560894,,,,,,,,,,,,,,,,,,
1.128,0.2417384404166667,0.10554075,0.15169118,0.1807235,0.39919195,0.3012965,0.20072925,0.46415275,0.42286518,0.055736333,0.061668187,0.59770483,0.43558019,0.186536,0.18000087,0.20531413,0.1528254,0.19150835,0.20053732,0.22299953,0.13468973,0.21033898,0.20240679,0.12149946,0.41618541,,,,,,,,,,,,,,,,,,
1.1289999,0.24215258374999996,0.10588193,0.15217344,0.181318,0.39982322,0.30176997,0.20136353,0.46441805,0.42355967,0.055905741,0.061737049,0.59809613,0.43608326,0.18705781,0.18042524,0.2057841,0.15307088,0.19187213,0.20088804,0.22344223,0.13492548,0.21080697,0.20257987,0.12189472,0.41678455,,,,,,,,,,,,,,,,,,
1.13,0.24256069924999998,0.10621074,0.15265237,0.18191238,0.40041137,0.30223775,0.20197932,0.46471101,0.42429489,0.056087852,0.06180118,0.59847015,0.43661061,0.1875767,0.18088165,0.20626698,0.15328382,0.19216508,0.20122586,0.22382405,0.13516895,0.21125048,0.202729,0.12229639,0.4174082,,,,,,,,,,,,,,,,,,
1.131,0.2429442982083333,0.1065305,0.15312716,0.18251538,0.40096191,0.30270001,0.20257804,0.46504673,0.4250102,0.056205843,0.061867934,0.59878892,0.43708262,0.1879705,0.18137106,0.20664607,0.15346539,0.19239531,0.20156009,0.22415727,0.13542078,0.21164836,0.20286237,0.12269729,0.41805342,,,,,,,,,,,,,,,,,,
1.132,0.24331602375000005,0.10684608,0.1535973,0.18313366,0.40148264,0.30315721,0.20316294,0.46543702,0.42568547,0.05629034,0.06194476,0.59910351,0.43750069,0.18833771,0.18189092,0.20698413,0.15362214,0.19258384,0.20190144,0.22446282,0.13568167,0.21198542,0.20298804,0.12309092,0.4187139,,,,,,,,,,,,,,,,,,
1.133,0.2436870527916667,0.10716271,0.15406252,0.18376972,0.40198347,0.30361003,0.20373753,0.46588898,0.42630881,0.056354608,0.062038459,0.59943449,0.43791446,0.18872839,0.1824359,0.2073345,0.15376446,0.19275989,0.20225893,0.22476767,0.13595058,0.21225394,0.20311405,0.12347349,0.41938168,,,,,,,,,,,,,,,,,,
1.1339999,0.24405743258333334,0.10748431,0.15452239,0.18442021,0.40247536,0.30405894,0.2043035,0.46640363,0.42689884,0.05640674,0.062154312,0.59973204,0.43833265,0.18910694,0.18299851,0.20766482,0.15390436,0.19295476,0.20263682,0.22510076,0.13622309,0.21245366,0.20324838,0.12384512,0.42004824,,,,,,,,,,,,,,,,,,
1.135,0.24442530904166668,0.10781295,0.15497646,0.18507649,0.40297031,0.30450469,0.20486028,0.46697634,0.42745146,0.056451477,0.06229547,0.5999192,0.43872195,0.18948913,0.18357091,0.20795953,0.15405366,0.19319592,0.20303313,0.22548865,0.13649133,0.21259148,0.20339933,0.12421058,0.42070669,,,,,,,,,,,,,,,,,,
1.136,0.24480681737499999,0.10814814,0.15542373,0.18572542,0.4034802,0.30494776,0.20540451,0.46759713,0.428022,0.056533214,0.062462393,0.60011053,0.43911347,0.18990573,0.18414591,0.20829915,0.1542221,0.19350204,0.20343938,0.22595073,0.1367448,0.21267985,0.20357496,0.12457835,0.42135212,,,,,,,,,,,,,,,,,,
1.137,0.24522489616666668,0.10848743,0.15586282,0.186352,0.4040159,0.30538866,0.20593126,0.46825188,0.42867985,0.056754436,0.062652752,0.60040522,0.43962333,0.19043124,0.18471818,0.20877708,0.15441643,0.19388045,0.2038424,0.22649536,0.13697258,0.21273483,0.20378232,0.1249592,0.4219819,,,,,,,,,,,,,,,,,,
1.138,0.24564899000000004,0.1088274,0.15629216,0.18694244,0.40458652,0.30582783,0.20643593,0.46892431,0.42933518,0.056989837,0.062861733,0.60070455,0.44014412,0.19095223,0.18528512,0.20922714,0.15463997,0.19432724,0.20422757,0.22711799,0.13716625,0.21277408,0.20402645,0.12536427,0.42259544,,,,,,,,,,,,,,,,,,
1.1390001,0.2460612910833333,0.10916466,0.15670986,0.1874864,0.40519783,0.30626541,0.20691563,0.46959716,0.42994684,0.057160188,0.063082598,0.60094631,0.44060278,0.19140749,0.18584636,0.2095959,0.15489264,0.19482893,0.20458199,0.22780058,0.13732219,0.2128147,0.20430894,0.12580268,0.42319292,,,,,,,,,,,,,,,,,,
1.14,0.24646012529166672,0.1094969,0.15711433,0.187979,0.40585133,0.30670139,0.20737088,0.47025374,0.43050542,0.057250142,0.063307665,0.6011374,0.44100583,0.19179791,0.18640317,0.2099219,0.15517125,0.19536616,0.20489773,0.22851406,0.13744323,0.21287183,0.20462729,0.12627988,0.42377457,,,,,,,,,,,,,,,,,,
1.141,0.24685478770833336,0.10982373,0.15750466,0.18842147,0.40654358,0.3071357,0.20780624,0.47087926,0.43109918,0.057337534,0.063529611,0.60135102,0.44135761,0.19215032,0.18695746,0.21022478,0.15547009,0.1959179,0.20517363,0.22922279,0.13753864,0.21295764,0.20497486,0.12679698,0.42434022,,,,,,,,,,,,,,,,,,
1.142,0.2472590807916667,0.11014634,0.15788072,0.18881989,0.40726539,0.30756795,0.20822953,0.47146124,0.43174332,0.05748304,0.063742399,0.6016618,0.44175252,0.19253758,0.18750973,0.21058187,0.15578121,0.19646469,0.20541534,0.22988972,0.13762242,0.21308076,0.20534137,0.12735026,0.42488885,,,,,,,,,,,,,,,,,,
1.143,0.24764428012499998,0.11046743,0.15824372,0.1891837,0.40800253,0.30799788,0.20865072,0.47199064,0.43225047,0.057556003,0.06394241,0.60199887,0.44210541,0.19288662,0.18805829,0.21090029,0.15609512,0.1969921,0.20563424,0.23048292,0.13771062,0.21324641,0.20571469,0.12793246,0.42541918,,,,,,,,,,,,,,,,,,
1.1440001,0.24802011479166666,0.1107901,0.15859577,0.18952306,0.4087362,0.30842522,0.2090798,0.47246167,0.43268085,0.057659283,0.064128742,0.60234541,0.44244334,0.19327706,0.18859804,0.21119967,0.15640119,0.19749196,0.20584497,0.23098004,0.13781805,0.21345623,0.20608255,0.12853356,0.42592999,,,,,,,,,,,,,,,,,,
1.145,0.24840829904166664,0.11111718,0.15893981,0.18984678,0.40944508,0.30884966,0.20952483,0.47287273,0.43322006,0.057847958,0.064303219,0.60275668,0.44287041,0.19375092,0.18912075,0.21158479,0.15668853,0.19796288,0.20606281,0.23137185,0.13795562,0.21370851,0.20643474,0.12914239,0.42642099,,,,,,,,,,,,,,,,,,
1.146,0.24879780224999992,0.11145066,0.15927914,0.190161,0.41010785,0.30927125,0.20999071,0.47322679,0.43386224,0.058034897,0.064469837,0.60316908,0.44335744,0.19425349,0.18961626,0.21204203,0.15694727,0.19840975,0.20630139,0.231663,0.13812865,0.21399814,0.20676488,0.12974809,0.42689341,,,,,,,,,,,,,,,,,,
1.147,0.24917176024999999,0.11179119,0.1596165,0.19046836,0.41070521,0.30968991,0.21047807,0.47353148,0.43449607,0.05823629,0.064633556,0.60350472,0.44382337,0.19473796,0.19007358,0.21246949,0.15716954,0.19884168,0.20657085,0.23186997,0.13833652,0.21431644,0.20707104,0.13034055,0.4273499,,,,,,,,,,,,,,,,,,
